ID,ChangeSetID,TimeStamp,ReplicationTime,User,Cube,Tuple,OldValue,NewValue,StatusMessage
2092,,2022-08-17T16:58:53Z,2022-08-17T16:58:53Z,Admin,}DimensionProperties,"['}Cubes', 'LAST_TIME_UPDATED']",20220523170005,20220817165853,
2091,207,2022-08-17T16:55:47Z,,,,,,,Change set 207 complete : 1
2090,207,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_}ClientGroups', '12345']",,READ,
2089,206,2022-08-17T16:55:47Z,,,,,,,Change set 206 complete : 1
2088,206,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_}admincube', 'Test123']",,READ,
2087,205,2022-08-17T16:55:47Z,,,,,,,Change set 205 complete : 1
2086,205,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_}admincube', '12345']",,READ,
2085,204,2022-08-17T16:55:47Z,,,,,,,Change set 204 complete : 1
2084,204,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_sys subset control', 'Test123']",,READ,
2083,203,2022-08-17T16:55:47Z,,,,,,,Change set 203 complete : 1
2082,203,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_sys subset control', '12345']",WRITE,READ,
2081,202,2022-08-17T16:55:47Z,,,,,,,Change set 202 complete : 1
2080,202,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_sys process status', 'Test123']",,READ,
2079,201,2022-08-17T16:55:47Z,,,,,,,Change set 201 complete : 1
2078,201,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_sys process status', '12345']",WRITE,READ,
2077,200,2022-08-17T16:55:47Z,,,,,,,Change set 200 complete : 1
2076,200,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_sys form filter', 'Test123']",,READ,
2075,1ff,2022-08-17T16:55:47Z,,,,,,,Change set 1ff complete : 1
2074,1ff,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_sys form filter', '12345']",WRITE,READ,
2073,1fe,2022-08-17T16:55:47Z,,,,,,,Change set 1fe complete : 1
2072,1fe,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_SYS_User_Selections', 'Test123']",,READ,
2071,1fd,2022-08-17T16:55:47Z,,,,,,,Change set 1fd complete : 1
2070,1fd,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_SYS_User_Selections', '12345']",,READ,
2069,1fc,2022-08-17T16:55:47Z,,,,,,,Change set 1fc complete : 1
2068,1fc,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_Security Assignments', 'Test123']",,READ,
2067,1fb,2022-08-17T16:55:47Z,,,,,,,Change set 1fb complete : 1
2066,1fb,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_Security Assignments', '12345']",,READ,
2065,1fa,2022-08-17T16:55:47Z,,,,,,,Change set 1fa complete : 1
2064,1fa,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_run book control', 'Test123']",,READ,
2063,1fF,2022-08-17T16:55:47Z,,,,,,,Change set 1fF complete : 1
2062,1fF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_run book control', '12345']",,READ,
2061,1fE,2022-08-17T16:55:47Z,,,,,,,Change set 1fE complete : 1
2060,1fE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_process log by user', 'Test123']",,READ,
2059,1fD,2022-08-17T16:55:47Z,,,,,,,Change set 1fD complete : 1
2058,1fD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_process log by user', '12345']",,READ,
2057,1fC,2022-08-17T16:55:47Z,,,,,,,Change set 1fC complete : 1
2056,1fC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_process log', 'Test123']",,READ,
2055,1fB,2022-08-17T16:55:47Z,,,,,,,Change set 1fB complete : 1
2054,1fB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_process log', '12345']",,READ,
2053,1fA,2022-08-17T16:55:47Z,,,,,,,Change set 1fA complete : 1
2052,1fA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_month control', 'Test123']",,READ,
2051,1f9,2022-08-17T16:55:47Z,,,,,,,Change set 1f9 complete : 1
2050,1f9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_month control', '12345']",,READ,
2049,1f8,2022-08-17T16:55:47Z,,,,,,,Change set 1f8 complete : 1
2048,1f8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_Hierarchy Management', 'Test123']",,READ,
2047,1f7,2022-08-17T16:55:47Z,,,,,,,Change set 1f7 complete : 1
2046,1f7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_Hierarchy Management', '12345']",,READ,
2045,1f6,2022-08-17T16:55:47Z,,,,,,,Change set 1f6 complete : 1
2044,1f6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_Export Control', 'Test123']",,READ,
2043,1f5,2022-08-17T16:55:47Z,,,,,,,Change set 1f5 complete : 1
2042,1f5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_Export Control', '12345']",,READ,
2041,1f4,2022-08-17T16:55:47Z,,,,,,,Change set 1f4 complete : 1
2040,1f4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_data control', 'Test123']",,READ,
2039,1f3,2022-08-17T16:55:47Z,,,,,,,Change set 1f3 complete : 1
2038,1f3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_data control', '12345']",,READ,
2037,1f2,2022-08-17T16:55:47Z,,,,,,,Change set 1f2 complete : 1
2036,1f2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_control', 'Test123']",,READ,
2035,1f1,2022-08-17T16:55:47Z,,,,,,,Change set 1f1 complete : 1
2034,1f1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_control', '12345']",WRITE,READ,
2033,1f0,2022-08-17T16:55:47Z,,,,,,,Change set 1f0 complete : 1
2032,1f0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_CapEx Assumptions', 'Test123']",,READ,
2031,1ef,2022-08-17T16:55:47Z,,,,,,,Change set 1ef complete : 1
2030,1ef,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_CapEx Assumptions', '12345']",,READ,
2029,1ee,2022-08-17T16:55:47Z,,,,,,,Change set 1ee complete : 1
2028,1ee,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget planning upload validation', 'Test123']",,READ,
2027,1ed,2022-08-17T16:55:47Z,,,,,,,Change set 1ed complete : 1
2026,1ed,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget planning upload validation', '12345']",WRITE,READ,
2025,1ec,2022-08-17T16:55:47Z,,,,,,,Change set 1ec complete : 1
2024,1ec,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget planning upload history', 'Test123']",,READ,
2023,1eb,2022-08-17T16:55:47Z,,,,,,,Change set 1eb complete : 1
2022,1eb,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget planning upload history', '12345']",WRITE,READ,
2021,1ea,2022-08-17T16:55:47Z,,,,,,,Change set 1ea complete : 1
2020,1ea,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget planning upload', 'Test123']",,READ,
2019,1eF,2022-08-17T16:55:47Z,,,,,,,Change set 1eF complete : 1
2018,1eF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget planning upload', '12345']",WRITE,READ,
2017,1eE,2022-08-17T16:55:47Z,,,,,,,Change set 1eE complete : 1
2016,1eE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget planning', 'Test123']",,READ,
2015,1eD,2022-08-17T16:55:47Z,,,,,,,Change set 1eD complete : 1
2014,1eD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget planning', '12345']",WRITE,READ,
2013,1eC,2022-08-17T16:55:47Z,,,,,,,Change set 1eC complete : 1
2012,1eC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget forecast', 'Test123']",,READ,
2011,1eB,2022-08-17T16:55:47Z,,,,,,,Change set 1eB complete : 1
2010,1eB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Views_budget forecast', '12345']",WRITE,READ,
2009,1eA,2022-08-17T16:55:47Z,,,,,,,Change set 1eA complete : 1
2008,1eA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}TimeIntervals', 'Test123']",,READ,
2007,1e9,2022-08-17T16:55:47Z,,,,,,,Change set 1e9 complete : 1
2006,1e9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}TimeIntervals', '12345']",WRITE,READ,
2005,1e8,2022-08-17T16:55:47Z,,,,,,,Change set 1e8 complete : 1
2004,1e8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_}Processes', 'Test123']",,READ,
2003,1e7,2022-08-17T16:55:47Z,,,,,,,Change set 1e7 complete : 1
2002,1e7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_}Processes', '12345']",,READ,
2001,1e6,2022-08-17T16:55:47Z,,,,,,,Change set 1e6 complete : 1
2000,1e6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_}Dimensions', 'Test123']",,READ,
1999,1e5,2022-08-17T16:55:47Z,,,,,,,Change set 1e5 complete : 1
1998,1e5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_}Dimensions', '12345']",,READ,
1997,1e4,2022-08-17T16:55:47Z,,,,,,,Change set 1e4 complete : 1
1996,1e4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_}Cubes', 'Test123']",,READ,
1995,1e3,2022-08-17T16:55:47Z,,,,,,,Change set 1e3 complete : 1
1994,1e3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_}Cubes', '12345']",,READ,
1993,1e2,2022-08-17T16:55:47Z,,,,,,,Change set 1e2 complete : 1
1992,1e2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_}Clients', 'Test123']",,READ,
1991,1e1,2022-08-17T16:55:47Z,,,,,,,Change set 1e1 complete : 1
1990,1e1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_}Clients', '12345']",WRITE,READ,
1989,1e0,2022-08-17T16:55:47Z,,,,,,,Change set 1e0 complete : 1
1988,1e0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Year', 'Test123']",,READ,
1987,1df,2022-08-17T16:55:47Z,,,,,,,Change set 1df complete : 1
1986,1df,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Year', '12345']",WRITE,READ,
1985,1de,2022-08-17T16:55:47Z,,,,,,,Change set 1de complete : 1
1984,1de,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Version', 'Test123']",,READ,
1983,1dd,2022-08-17T16:55:47Z,,,,,,,Change set 1dd complete : 1
1982,1dd,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Version', '12345']",WRITE,READ,
1981,1dc,2022-08-17T16:55:47Z,,,,,,,Change set 1dc complete : 1
1980,1dc,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_tMonth', 'Test123']",,READ,
1979,1db,2022-08-17T16:55:47Z,,,,,,,Change set 1db complete : 1
1978,1db,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_tMonth', '12345']",WRITE,READ,
1977,1da,2022-08-17T16:55:47Z,,,,,,,Change set 1da complete : 1
1976,1da,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Process Log Run', 'Test123']",,READ,
1975,1dF,2022-08-17T16:55:47Z,,,,,,,Change set 1dF complete : 1
1974,1dF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Process Log Run', '12345']",,READ,
1973,1dE,2022-08-17T16:55:47Z,,,,,,,Change set 1dE complete : 1
1972,1dE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Process Log Line', 'Test123']",,READ,
1971,1dD,2022-08-17T16:55:47Z,,,,,,,Change set 1dD complete : 1
1970,1dD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Process Log Line', '12345']",,READ,
1969,1dC,2022-08-17T16:55:47Z,,,,,,,Change set 1dC complete : 1
1968,1dC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_version', 'Test123']",,READ,
1967,1dB,2022-08-17T16:55:47Z,,,,,,,Change set 1dB complete : 1
1966,1dB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_version', '12345']",,READ,
1965,1dA,2022-08-17T16:55:47Z,,,,,,,Change set 1dA complete : 1
1964,1dA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_time', 'Test123']",,READ,
1963,1d9,2022-08-17T16:55:47Z,,,,,,,Change set 1d9 complete : 1
1962,1d9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_time', '12345']",,READ,
1961,1d8,2022-08-17T16:55:47Z,,,,,,,Change set 1d8 complete : 1
1960,1d8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_source', 'Test123']",,READ,
1959,1d7,2022-08-17T16:55:47Z,,,,,,,Change set 1d7 complete : 1
1958,1d7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_source', '12345']",,READ,
1957,1d6,2022-08-17T16:55:47Z,,,,,,,Change set 1d6 complete : 1
1956,1d6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_exchange_rates', 'Test123']",,READ,
1955,1d5,2022-08-17T16:55:47Z,,,,,,,Change set 1d5 complete : 1
1954,1d5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_exchange_rates', '12345']",,READ,
1953,1d4,2022-08-17T16:55:47Z,,,,,,,Change set 1d4 complete : 1
1952,1d4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_department', 'Test123']",,READ,
1951,1d3,2022-08-17T16:55:47Z,,,,,,,Change set 1d3 complete : 1
1950,1d3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_department', '12345']",,READ,
1949,1d2,2022-08-17T16:55:47Z,,,,,,,Change set 1d2 complete : 1
1948,1d2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_chart_of_accounts', 'Test123']",,READ,
1947,1d1,2022-08-17T16:55:47Z,,,,,,,Change set 1d1 complete : 1
1946,1d1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_chart_of_accounts', '12345']",,READ,
1945,1d0,2022-08-17T16:55:47Z,,,,,,,Change set 1d0 complete : 1
1944,1d0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_business_unit', 'Test123']",,READ,
1943,1cf,2022-08-17T16:55:47Z,,,,,,,Change set 1cf complete : 1
1942,1cf,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_plan_business_unit', '12345']",,READ,
1941,1ce,2022-08-17T16:55:47Z,,,,,,,Change set 1ce complete : 1
1940,1ce,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Months', 'Test123']",,READ,
1939,1cd,2022-08-17T16:55:47Z,,,,,,,Change set 1cd complete : 1
1938,1cd,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Months', '12345']",WRITE,READ,
1937,1cc,2022-08-17T16:55:47Z,,,,,,,Change set 1cc complete : 1
1936,1cc,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Month', 'Test123']",,READ,
1935,1cb,2022-08-17T16:55:47Z,,,,,,,Change set 1cb complete : 1
1934,1cb,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Month', '12345']",WRITE,READ,
1933,1ca,2022-08-17T16:55:47Z,,,,,,,Change set 1ca complete : 1
1932,1ca,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_mBudget Planning', 'Test123']",,READ,
1931,1cF,2022-08-17T16:55:47Z,,,,,,,Change set 1cF complete : 1
1930,1cF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_mBudget Planning', '12345']",,READ,
1929,1cE,2022-08-17T16:55:47Z,,,,,,,Change set 1cE complete : 1
1928,1cE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_m_HierarchyManagement', 'Test123']",,READ,
1927,1cD,2022-08-17T16:55:47Z,,,,,,,Change set 1cD complete : 1
1926,1cD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_m_HierarchyManagement', '12345']",,READ,
1925,1cC,2022-08-17T16:55:47Z,,,,,,,Change set 1cC complete : 1
1924,1cC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Hierarchy_Scenario', 'Test123']",,READ,
1923,1cB,2022-08-17T16:55:47Z,,,,,,,Change set 1cB complete : 1
1922,1cB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Hierarchy_Scenario', '12345']",,READ,
1921,1cA,2022-08-17T16:55:47Z,,,,,,,Change set 1cA complete : 1
1920,1cA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Hierarchy_Rows', 'Test123']",,READ,
1919,1c9,2022-08-17T16:55:47Z,,,,,,,Change set 1c9 complete : 1
1918,1c9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Hierarchy_Rows', '12345']",,READ,
1917,1c8,2022-08-17T16:55:47Z,,,,,,,Change set 1c8 complete : 1
1916,1c8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Hierarchy_Alternates', 'Test123']",,READ,
1915,1c7,2022-08-17T16:55:47Z,,,,,,,Change set 1c7 complete : 1
1914,1c7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Hierarchy_Alternates', '12345']",,READ,
1913,1c6,2022-08-17T16:55:47Z,,,,,,,Change set 1c6 complete : 1
1912,1c6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Department', 'Test123']",,READ,
1911,1c5,2022-08-17T16:55:47Z,,,,,,,Change set 1c5 complete : 1
1910,1c5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Department', '12345']",,READ,
1909,1c4,2022-08-17T16:55:47Z,,,,,,,Change set 1c4 complete : 1
1908,1c4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Data Control Source', 'Test123']",,READ,
1907,1c3,2022-08-17T16:55:47Z,,,,,,,Change set 1c3 complete : 1
1906,1c3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Data Control Source', '12345']",,READ,
1905,1c2,2022-08-17T16:55:47Z,,,,,,,Change set 1c2 complete : 1
1904,1c2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Currency', 'Test123']",,READ,
1903,1c1,2022-08-17T16:55:47Z,,,,,,,Change set 1c1 complete : 1
1902,1c1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Currency', '12345']",,READ,
1901,1c0,2022-08-17T16:55:47Z,,,,,,,Change set 1c0 complete : 1
1900,1c0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Control', 'Test123']",,READ,
1899,1bf,2022-08-17T16:55:47Z,,,,,,,Change set 1bf complete : 1
1898,1bf,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Control', '12345']",WRITE,READ,
1897,1be,2022-08-17T16:55:47Z,,,,,,,Change set 1be complete : 1
1896,1be,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Capex Index', 'Test123']",,READ,
1895,1bd,2022-08-17T16:55:47Z,,,,,,,Change set 1bd complete : 1
1894,1bd,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Capex Index', '12345']",,READ,
1893,1bc,2022-08-17T16:55:47Z,,,,,,,Change set 1bc complete : 1
1892,1bc,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Business Unit', 'Test123']",,READ,
1891,1bb,2022-08-17T16:55:47Z,,,,,,,Change set 1bb complete : 1
1890,1bb,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Business Unit', '12345']",,READ,
1889,1ba,2022-08-17T16:55:47Z,,,,,,,Change set 1ba complete : 1
1888,1ba,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Budget Planning Upload Index', 'Test123']",,READ,
1887,1bF,2022-08-17T16:55:47Z,,,,,,,Change set 1bF complete : 1
1886,1bF,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Budget Planning Upload Index', '12345']",WRITE,READ,
1885,1bE,2022-08-17T16:55:47Z,,,,,,,Change set 1bE complete : 1
1884,1bE,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Account', 'Test123']",,READ,
1883,1bD,2022-08-17T16:55:47Z,,,,,,,Change set 1bD complete : 1
1882,1bD,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}Subsets_Account', '12345']",,READ,
1881,1bC,2022-08-17T16:55:47Z,,,,,,,Change set 1bC complete : 1
1880,1bC,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsStatsForServer', 'Test123']",,READ,
1879,1bB,2022-08-17T16:55:47Z,,,,,,,Change set 1bB complete : 1
1878,1bB,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsStatsForServer', '12345']",WRITE,READ,
1877,1bA,2022-08-17T16:55:47Z,,,,,,,Change set 1bA complete : 1
1876,1bA,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsStatsByCubeByClient', 'Test123']",,READ,
1875,1b9,2022-08-17T16:55:47Z,,,,,,,Change set 1b9 complete : 1
1874,1b9,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsStatsByCubeByClient', '12345']",WRITE,READ,
1873,1b8,2022-08-17T16:55:47Z,,,,,,,Change set 1b8 complete : 1
1872,1b8,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsStatsByCube', 'Test123']",,READ,
1871,1b7,2022-08-17T16:55:47Z,,,,,,,Change set 1b7 complete : 1
1870,1b7,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsStatsByCube', '12345']",WRITE,READ,
1869,1b6,2022-08-17T16:55:47Z,,,,,,,Change set 1b6 complete : 1
1868,1b6,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsStatsByClient', 'Test123']",,READ,
1867,1b5,2022-08-17T16:55:47Z,,,,,,,Change set 1b5 complete : 1
1866,1b5,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsStatsByClient', '12345']",WRITE,READ,
1865,1b4,2022-08-17T16:55:47Z,,,,,,,Change set 1b4 complete : 1
1864,1b4,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsByProcess', 'Test123']",,READ,
1863,1b3,2022-08-17T16:55:47Z,,,,,,,Change set 1b3 complete : 1
1862,1b3,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}StatsByProcess', '12345']",WRITE,READ,
1861,1b2,2022-08-17T16:55:47Z,,,,,,,Change set 1b2 complete : 1
1860,1b2,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}SecurityOverlay', 'Test123']",,READ,
1859,1b1,2022-08-17T16:55:47Z,,,,,,,Change set 1b1 complete : 1
1858,1b1,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}SecurityOverlay', '12345']",WRITE,READ,
1857,1b0,2022-08-17T16:55:47Z,,,,,,,Change set 1b0 complete : 1
1856,1b0,2022-08-17T16:55:47Z,2022-08-17T16:55:47Z,Admin,}DimensionSecurity,"['}RuleStats', 'Test123']",,READ,
